"Country, Population, Year, GDP"
"['WSM', 207630, 'YR2017', 884844384.463214]"
"['WSM', 205544, 'YR2016', 843924796.697421]"
"['WSM', 203571, 'YR2015', 824150498.653536]"
"['WSM', 201757, 'YR2014', 796683519.593842]"
"['WSM', 199939, 'YR2013', 797736334.281305]"
"['WSM', 198124, 'YR2012', 773141661.165548]"
"['WSM', 196351, 'YR2011', 744097050.169115]"
"['WSM', 194672, 'YR2010', 680260907.153983]"
"['STP', None, 'YR2023', None]"
"['STP', 227380, 'YR2022', 542686976.457587]"
"['STP', 223107, 'YR2021', 524402450.755612]"
"['STP', 218641, 'YR2020', 471229484.607144]"
"['STP', 214599, 'YR2019', 412976064.479214]"
"['STP', 211344, 'YR2018', 383717327.830508]"
"['STP', 208036, 'YR2017', 322002845.229335]"
"['STP', 204632, 'YR2016', 292267272.196925]"
"['STP', 201124, 'YR2015', 259999643.047388]"
"['STP', 197497, 'YR2014', 293119143.246825]"
"['STP', 193757, 'YR2013', 267041747.584354]"
"['STP', 189924, 'YR2012', 229371348.202606]"
"['STP', 186044, 'YR2011', 226455001.243083]"
"['STP', 182138, 'YR2010', 190021192.489536]"
"['SAU', None, 'YR2023', None]"
"['SAU', 36408820, 'YR2022', 1108571517285.38]"
"['SAU', 35950396, 'YR2021', 874156115900.131]"
"['SAU', 35997107, 'YR2020', 734271183944.989]"
"['SAU', 35827362, 'YR2019', 838564705295.139]"
"['SAU', 35018133, 'YR2018', 846583791842.629]"
"['SAU', 34193122, 'YR2017', 714994694991.651]"
"['SAU', 33416270, 'YR2016', 665999879694.192]"
"['SAU', 32749848, 'YR2015', 669484381328.891]"
"['SAU', 32125564, 'YR2014', 766605946720.427]"
"['SAU', 31482498, 'YR2013', 753864543430.248]"
"['SAU', 30821543, 'YR2012', 741849984943.256]"
"['SAU', 30150945, 'YR2011', 676634577273.045]"
"['SAU', 29411929, 'YR2010', 528207298529.872]"
"['SEN', None, 'YR2023', None]"
"['SEN', 17316449, 'YR2022', 27684264748.2324]"
"['SEN', 16876720, 'YR2021', 27569136729.9023]"
"['SEN', 16436120, 'YR2020', 24530513037.7518]"
"['SEN', 16000781, 'YR2019', 23403995992.1354]"
"['SEN', 15574909, 'YR2018', 23116701556.1381]"
"['SEN', 15157793, 'YR2017', 20996562943.5979]"
"['SEN', 14751356, 'YR2016', 19040312333.1864]"
"['SEN', 14356181, 'YR2015', 17774766696.1759]"
"['SEN', 13970308, 'YR2014', 19797253440.2679]"
"['SEN', 13595566, 'YR2013', 18918667724.8817]"
"['SEN', 13231833, 'YR2012', 17660870411.5235]"
"['SEN', 12875880, 'YR2011', 17814283639.3119]"
"['SEN', 12530121, 'YR2010', 16121315909.0758]"
"['SYC', None, 'YR2023', None]"
"['SYC', 119878, 'YR2022', 1588438144.37685]"
"['SYC', 99258, 'YR2021', 1286687308.25807]"
"['SYC', 98462, 'YR2020', 1183515314.03478]"
"['SYC', 97625, 'YR2019', 1645090567.04612]"
"['SYC', 96762, 'YR2018', 1588050311.16454]"
"['SYC', 95843, 'YR2017', 1529773473.31153]"
"['SYC', 94677, 'YR2016', 1458954073.30681]"
"['SYC', 93419, 'YR2015', 1391427967.33495]"
"['SYC', 91359, 'YR2014', 1387576450.14334]"
"['SYC', 89949, 'YR2013', 1324915185.0959]"
"['SYC', 88303, 'YR2012', 1089880685.4713]"
"['SYC', 87441, 'YR2011', 1059249931.66967]"
"['SYC', 89770, 'YR2010', 981917973.654922]"
"['SLE', None, 'YR2023', None]"
"['SLE', 8605718, 'YR2022', 4094563859.43556]"
"['SLE', 8420641, 'YR2021', 4249234704.01866]"
"['SLE', 8233970, 'YR2020', 4062906265.7332]"
"['SLE', 8046828, 'YR2019', 4076578698.79107]"
"['SLE', 7861281, 'YR2018', 4085114387.55605]"
"['SLE', 7677565, 'YR2017', 3719443418.26155]"
"['SLE', 7493913, 'YR2016', 3862721266.02162]"
"['SLE', 7314773, 'YR2015', 4252029353.82191]"
"['SLE', 7140688, 'YR2014', 5015180725.3416]"
"['SLE', 6964859, 'YR2013', 4920343316.87093]"
"['SLE', 6788587, 'YR2012', 3789251613.36066]"
"['SLE', 6612385, 'YR2011', 2932274309.3957]"
"['SLE', 6436698, 'YR2010', 2578159803.94597]"
"['SVK', None, 'YR2023', None]"
"['SVK', 5431752, 'YR2022', 115461711688.965]"
"['SVK', 5447247, 'YR2021', 118576482542.583]"
"['SVK', 5458827, 'YR2020', 106731482855.496]"
"['SVK', 5454147, 'YR2019', 105711680180.565]"
"['SVK', 5446771, 'YR2018', 106137924015.593]"
"['SVK', 5439232, 'YR2017', 95649966260.9802]"
"['SVK', 5430798, 'YR2016', 89952699524.894]"
"['SVK', 5423801, 'YR2015', 88900883130.8374]"
"['SVK', 5418649, 'YR2014', 101437045019.901]"
"['SVK', 5413393, 'YR2013', 98935222174.8603]"
"['SVK', 5407579, 'YR2012', 94623731085.6106]"
"['SVK', 5398384, 'YR2011', 99922685424.8835]"
"['SVK', 5391428, 'YR2010', 91162836320.3502]"
"['SVN', None, 'YR2023', None]"
"['SVN', 2111986, 'YR2022', 60063475466.3446]"
"['SVN', 2108079, 'YR2021', 61832201543.8285]"
"['SVN', 2102419, 'YR2020', 53734526854.2289]"
"['SVN', 2088385, 'YR2019', 54386654313.9685]"
"['SVN', 2073894, 'YR2018', 54177882425.8431]"
"['SVN', 2066388, 'YR2017', 48589100043.0954]"
"['SVN', 2065042, 'YR2016', 44766722790.5826]"
"['SVN', 2063531, 'YR2015', 43107506024.3254]"
"['SVN', 2061980, 'YR2014', 49997186439.0916]"
"['SVN', 2059953, 'YR2013', 48415657264.8758]"
"['SVN', 2057159, 'YR2012', 46577793184.0031]"
"['SVN', 2052843, 'YR2011', 51583869785.1849]"
"['SVN', 2048583, 'YR2010', 48208240226.4501]"
"['SLB', None, 'YR2023', None]"
"['SLB', 724273, 'YR2022', 1597204340.62902]"
"['SLB', 707851, 'YR2021', 1580303515.40945]"
"['SLB', 691191, 'YR2020', 1536145814.17007]"
"['SLB', 674993, 'YR2019', 1619155017.3924]"
"['SLB', 659249, 'YR2018', 1615478393.28614]"
"['SLB', 643634, 'YR2017', 1469789119.08756]"
"['SLB', 628102, 'YR2016', 1379490304.2254]"
"['SLB', 612660, 'YR2015', 1307909887.55212]"
"['SLB', 597375, 'YR2014', 1335571420.72676]"
"['SLB', 582365, 'YR2013', 1285911586.132]"
"['SLB', 567763, 'YR2012', 1185215418.25562]"
"['SLB', 553721, 'YR2011', 1063895360.69907]"
"['SLB', 540394, 'YR2010', 898133684.898793]"
"['SOM', None, 'YR2023', None]"
"['SOM', 17597511, 'YR2022', 10419541202.0382]"
"['SOM', 17065581, 'YR2021', 9838711529.45863]"
"['SOM', 16537016, 'YR2020', 9204140383.17507]"
"['SOM', 15981300, 'YR2019', 9420431258.24667]"
"['SOM', 15411094, 'YR2018', 8278212314.40591]"
"['SOM', 14864221, 'YR2017', 8252394373.29875]"
"['SOM', 14292847, 'YR2016', 7390796616.53029]"
"['SOM', 13763906, 'YR2015', 6984947145.09369]"
"['SOM', 13309235, 'YR2014', 6537360532.64205]"
"['SOM', 12852485, 'YR2013', 5836021227.47436]"
"['SOM', 12440326, 'YR2012', None]"
"['SOM', 12216837, 'YR2011', None]"
"['SOM', 12026649, 'YR2010', None]"
"['ZAF', None, 'YR2023', None]"
"['ZAF', 59893885, 'YR2022', 405270850099.387]"
"['ZAF', 59392255, 'YR2021', 420117812463.841]"
"['ZAF', 58801927, 'YR2020', 338291396025.956]"
"['ZAF', 58087055, 'YR2019', 389330032221.07]"
"['ZAF', 57339635, 'YR2018', 405260723892.868]"
"['ZAF', 56641209, 'YR2017', 381448814654.62]"
"['ZAF', 56422274, 'YR2016', 323585509674.481]"
"['ZAF', 55876504, 'YR2015', 346709790458.563]"
"['ZAF', 54729551, 'YR2014', 381198869776.106]"
"['ZAF', 53873616, 'YR2013', 400886013595.573]"
"['ZAF', 53145033, 'YR2012', 434400545085.811]"
"['ZAF', 52443325, 'YR2011', 458199494830.834]"
"['ZAF', 51784921, 'YR2010', 417363822801.713]"
"['ESP', None, 'YR2023', None]"
"['ESP', 47778340, 'YR2022', 1417800466262.65]"
"['ESP', 47415794, 'YR2021', 1445651653604.63]"
"['ESP', 47365655, 'YR2020', 1278128867875.49]"
"['ESP', 47134837, 'YR2019', 1394320055129.41]"
"['ESP', 46797754, 'YR2018', 1421702715218.04]"
"['ESP', 46593236, 'YR2017', 1313245330197.65]"
"['ESP', 46484062, 'YR2016', 1233554967011.68]"
"['ESP', 46444832, 'YR2015', 1196156971279.69]"
"['ESP', 46480882, 'YR2014', 1371820537888.62]"
"['ESP', 46620045, 'YR2013', 1355579535912.55]"
"['ESP', 46773055, 'YR2012', 1324750738725]"
"['ESP', 46742697, 'YR2011', 1480710495710.12]"
"['ESP', 46576897, 'YR2010', 1422108199783.34]"
"['LKA', None, 'YR2023', None]"
"['LKA', 22181000, 'YR2022', 74403578363.4355]"
"['LKA', 22156000, 'YR2021', 88548049121.4972]"
"['LKA', 21919000, 'YR2020', 84440516486.1099]"
"['LKA', 21803000, 'YR2019', 89014978344.1404]"
"['LKA', 21670000, 'YR2018', 94493871200.7869]"
"['LKA', 21506813, 'YR2017', 94376237797.2367]"
"['LKA', 21425494, 'YR2016', 88012282205.8357]"
"['LKA', 21336697, 'YR2015', 85140955388.8509]"
"['LKA', 21239457, 'YR2014', 82528535713.926]"
"['LKA', 21131756, 'YR2013', 77000578167.353]"
"['LKA', 21017147, 'YR2012', 70447216891.3366]"
"['LKA', 20859743, 'YR2011', 67753284043.9282]"
"['LKA', 20668557, 'YR2010', 58636161081.712]"
"['KNA', None, 'YR2023', None]"
"['KNA', 47657, 'YR2022', 965638864.921867]"
"['KNA', 47606, 'YR2021', 858592592.592592]"
"['KNA', 47642, 'YR2020', 883933333.333333]"
"['KNA', 47712, 'YR2019', 1107155555.55556]"
"['KNA', 47761, 'YR2018', 1076240740.74074]"
"['KNA', 47785, 'YR2017', 1058366666.66667]"
"['KNA', 47788, 'YR2016', 1007348148.14815]"
"['KNA', 47790, 'YR2015', 957025925.925926]"
"['KNA', 47789, 'YR2014', 953166666.666667]"
"['KNA', 47767, 'YR2013', 874896296.296296]"
"['KNA', 47727, 'YR2012', 825381481.481481]"
"['KNA', 47581, 'YR2011', 836092592.592593]"
"['KNA', 47403, 'YR2010', 778718518.518518]"
"['LCA', None, 'YR2023', None]"
"['LCA', 179857, 'YR2022', 2343703703.7037]"
"['LCA', 179651, 'YR2021', 1961111111.11111]"
"['LCA', 179237, 'YR2020', 1604444444.44444]"
"['LCA', 178583, 'YR2019', 2102534000]"
"['LCA', 177888, 'YR2018', 2057066666.66667]"
"['LCA', 177163, 'YR2017', 1996711111.11111]"
"['LCA', 176413, 'YR2016', 1865459259.25926]"
"['LCA', 175623, 'YR2015', 1807225925.92593]"
"['LCA', 174804, 'YR2014', 1749288888.88889]"
"['LCA', 173978, 'YR2013', 1660222222.22222]"
"['LCA', 173124, 'YR2012', 1598207407.40741]"
"['LCA', 172145, 'YR2011', 1568370370.37037]"
"['LCA', 170935, 'YR2010', 1482385185.18519]"
"['VCT', None, 'YR2023', None]"
"['VCT', 103948, 'YR2022', 948559259.259259]"
"['VCT', 104332, 'YR2021', 872222222.222222]"
"['VCT', 104632, 'YR2020', 869111111.111111]"
"['VCT', 104924, 'YR2019', 910766666.666667]"
"['VCT', 105281, 'YR2018', 884329629.62963]"
"['VCT', 105549, 'YR2017', 844037037.037037]"
"['VCT', 105963, 'YR2016', 814303703.703704]"
"['VCT', 106482, 'YR2015', 786555555.555555]"
"['VCT', 106912, 'YR2014', 770900000]"
"['VCT', 107450, 'YR2013', 764781259.259259]"
"['VCT', 108083, 'YR2012', 730032592.592593]"
"['VCT', 108703, 'YR2011', 713796370.37037]"
"['VCT', 109308, 'YR2010', 720447888.888889]"
"['SDN', None, 'YR2023', None]"
"['SDN', 46874204, 'YR2022', 51662241775.0629]"
"['SDN', 45657202, 'YR2021', 34229513773.9708]"
"['SDN', 44440486, 'YR2020', 27034593750]"
"['SDN', 43232093, 'YR2019', 32338079165.2893]"
"['SDN', 41999059, 'YR2018', 32333780383.2924]"
"['SDN', 40679828, 'YR2017', 129718581297.431]"
"['SDN', 39377169, 'YR2016', 102943509633.573]"
"['SDN', 38171178, 'YR2015', 84984666745.108]"
"['SDN', 37003245, 'YR2014', 76818769321.3038]"
"['SDN', 35990704, 'YR2013', 66027141578.0612]"
"['SDN', 35159792, 'YR2012', 63196242385.161]"
"['SDN', 34419624, 'YR2011', 78402830324.5307]"
"['SDN', 33739933, 'YR2010', 74151154444.4256]"
"['SUR', None, 'YR2023', None]"
"['SUR', 618040, 'YR2022', 3620987993.32637]"
"['SUR', 612985, 'YR2021', 3081401725.88833]"
"['SUR', 607065, 'YR2020', 2911807496.20227]"
"['SUR', 600301, 'YR2019', 4016040575.08796]"
"['SUR', 593715, 'YR2018', 3996198866.57453]"
"['SUR', 587559, 'YR2017', 3591679430.99988]"
"['SUR', 581453, 'YR2016', 3317421648.09918]"
"['SUR', 575475, 'YR2015', 5126237646.22072]"
"['SUR', 569682, 'YR2014', 5240606060.60606]"
"['SUR', 563947, 'YR2013', 5145757575.75758]"
"['SUR', 558111, 'YR2012', 4980000000]"
"['SUR', 552146, 'YR2011', 4422276621.78703]"
"['SUR', 546080, 'YR2010', 4368370997.92126]"
"['SWZ', None, 'YR2023', None]"
"['SWZ', 1201670, 'YR2022', 4790922065.6101]"
"['SWZ', 1192271, 'YR2021', 4850842571.59151]"
"['SWZ', 1180655, 'YR2020', 3982236692.55236]"
"['SWZ', 1169613, 'YR2019', 4466214591.14854]"
"['SWZ', 1160428, 'YR2018', 4666598024.18411]"
"['SWZ', 1151390, 'YR2017', 4402969225.92165]"
"['SWZ', 1142524, 'YR2016', 3816019193.16561]"
"['SWZ', 1133936, 'YR2015', 4063245671.29285]"
"['SWZ', 1125865, 'YR2014', 4422986271.74767]"
"['SWZ', 1118319, 'YR2013', 4597552981.56738]"
"['SWZ', 1111444, 'YR2012', 4886551483.93374]"
"['SWZ', 1105371, 'YR2011', 4820478680.18375]"
"['SWZ', 1099920, 'YR2010', 4438765085.93784]"
"['SWE', None, 'YR2023', None]"
"['SWE', 10486941, 'YR2022', 591718144602.141]"
"['SWE', 10415811, 'YR2021', 639714956069.468]"
"['SWE', 10353442, 'YR2020', 547054174235.876]"
"['SWE', 10278887, 'YR2019', 533879529188.454]"
"['SWE', 10175214, 'YR2018', 555455371487.089]"
"['SWE', 10057698, 'YR2017', 541018749769.097]"
"['SWE', 9923085, 'YR2016', 515654671469.547]"
"['SWE', 9799186, 'YR2015', 505103781349.757]"
"['SWE', 9696110, 'YR2014', 581964017237.095]"
"['SWE', 9600379, 'YR2013', 586841821796.891]"
"['SWE', 9519374, 'YR2012', 552483727282.802]"
"['SWE', 9449213, 'YR2011', 574094112972.733]"
"['SWE', 9378126, 'YR2010', 495812558843.31]"
"['CHE', None, 'YR2023', None]"
"['CHE', 8775760, 'YR2022', 818426550206.45]"
"['CHE', 8704546, 'YR2021', 813408787222.499]"
"['CHE', 8638167, 'YR2020', 741999406005.627]"
"['CHE', 8575280, 'YR2019', 721369112726.724]"
"['CHE', 8514329, 'YR2018', 725568717468.001]"
"['CHE', 8451840, 'YR2017', 695200833086.499]"
"['CHE', 8373338, 'YR2016', 687895460902.713]"
"['CHE', 8282396, 'YR2015', 694118186379.628]"
"['CHE', 8188649, 'YR2014', 726537808338]"
"['CHE', 8089346, 'YR2013', 706234937370.968]"
"['CHE', 7996861, 'YR2012', 686420221557.99]"
"['CHE', 7912398, 'YR2011', 715888126682.396]"
"['CHE', 7824909, 'YR2010', 598851028906.58]"
"['SYR', None, 'YR2023', None]"
"['SYR', 22125249, 'YR2022', None]"
"['SYR', 21324367, 'YR2021', 8969512933.38826]"
"['SYR', 20772595, 'YR2020', 11156757922.0385]"
"['SYR', 20098251, 'YR2019', 22600896342.9399]"
"['SYR', 19333463, 'YR2018', 21496337948.9175]"
"['SYR', 18983373, 'YR2017', 16369724424.2585]"
"['SYR', 18964252, 'YR2016', 12598742889.2732]"
"['SYR', 19205178, 'YR2015', 16468399173.0006]"
"['SYR', 20072232, 'YR2014', 21502061466.067]"
"['SYR', 21495821, 'YR2013', 21361254634.9336]"
"['SYR', 22605577, 'YR2012', 43190318032.5627]"
"['SYR', 22730733, 'YR2011', 67539428159.4474]"
"['SYR', 22337563, 'YR2010', 252518218262.806]"
"['TJK', None, 'YR2023', None]"
"['TJK', 9952787, 'YR2022', 10492123387.7931]"
"['TJK', 9750064, 'YR2021', 8937805347.13963]"
"['TJK', 9543207, 'YR2020', 8133963813.07025]"
"['TJK', 9337003, 'YR2019', 8300813889.60795]"
"['TJK', 9128132, 'YR2018', 7765000282.26569]"
"['TJK', 8925525, 'YR2017', 7536403146.65439]"
"['TJK', 8725318, 'YR2016', 6992416096.89018]"
"['TJK', 8524063, 'YR2015', 8271431932.39205]"
"['TJK', 8326348, 'YR2014', 9112606074.45562]"
"['TJK', 8136610, 'YR2013', 8448410727.21353]"
"['TJK', 7956382, 'YR2012', 7633036366.08862]"
"['TJK', 7784819, 'YR2011', 6522755783.43972]"
"['TJK', 7621779, 'YR2010', 5642221528.6282]"
"['TZA', None, 'YR2023', None]"
"['TZA', 65497748, 'YR2022', 75732311666.039]"
"['TZA', 63588334, 'YR2021', 70655628147.8986]"
"['TZA', 61704518, 'YR2020', 66068737786.0639]"
"['TZA', 59872579, 'YR2019', 61026731925.9213]"
"['TZA', 58090443, 'YR2018', 57003712892.0858]"
"['TZA', 56267032, 'YR2017', 53274884532.7886]"
"['TZA', 54401802, 'YR2016', 49774409374.4538]"
"['TZA', 52542823, 'YR2015', 47413919817.124]"
"['TZA', 50814552, 'YR2014', 49986726460.6805]"
"['TZA', 49253643, 'YR2013', 45648857242.315]"
"['TZA', 47786137, 'YR2012', 39650394362.9287]"
"['TZA', 46416031, 'YR2011', 34657140096.4836]"
"['TZA', 45110527, 'YR2010', 32012892919.37]"
"['THA', None, 'YR2023', None]"
"['THA', 71697030, 'YR2022', 495423343049.622]"
"['THA', 71601103, 'YR2021', 505568063988.806]"
"['THA', 71475664, 'YR2020', 500457264955.763]"
"['THA', 71307763, 'YR2019', 543976691793.886]"
"['THA', 71127802, 'YR2018', 506754208404.485]"
"['THA', 70898202, 'YR2017', 456356813536.764]"
"['THA', 70607037, 'YR2016', 413366349747.508]"
"['THA', 70294397, 'YR2015', 401296238228.084]"
"['THA', 69960943, 'YR2014', 407339040197.651]"
"['THA', 69578602, 'YR2013', 420333654592.547]"
"['THA', 69157023, 'YR2012', 397558325278.579]"
"['THA', 68712846, 'YR2011', 370818739623.622]"
"['THA', 68270489, 'YR2010', 341104766329.17]"
"['TGO', None, 'YR2023', None]"
"['TGO', 8848699, 'YR2022', 8341225241.45693]"
"['TGO', 8644829, 'YR2021', 8443112143.23844]"
"['TGO', 8442580, 'YR2020', 7486031561.86885]"
"['TGO', 8243094, 'YR2019', 6992654019.28876]"
"['TGO', 8046679, 'YR2018', 7029215766.46367]"
"['TGO', 7852795, 'YR2017', 6387424239.8801]"
"['TGO', 7661354, 'YR2016', 6071167584.1951]"
"['TGO', 7473229, 'YR2015', 5755457836.01866]"
"['TGO', 7288383, 'YR2014', 6393314707.85456]"
"['TGO', 7106229, 'YR2013', 6021729629.82454]"
"['TGO', 6926635, 'YR2012', 5413541649.14901]"
"['TGO', 6748672, 'YR2011', 5422439152.10906]"
"['TGO', 6571855, 'YR2010', 4746386893.22553]"
"['TON', None, 'YR2023', None]"
"['TON', 106858, 'YR2022', None]"
"['TON', 106017, 'YR2021', 469228219.665791]"
"['TON', 105254, 'YR2020', 484796854.918756]"
"['TON', 104951, 'YR2019', 512053692.078675]"
"['TON', 105150, 'YR2018', 488906838.594866]"
"['TON', 105415, 'YR2017', 460374354.847247]"
"['TON', 105707, 'YR2016', 420548712.433288]"
"['TON', 106122, 'YR2015', 437003078.563584]"
"['TON', 106626, 'YR2014', 439877614.419206]"
"['TON', 107089, 'YR2013', 450650633.04135]"
"['TON', 107502, 'YR2012', 470705196.432659]"
"['TON', 107611, 'YR2011', 414533117.692299]"
"['TON', 107383, 'YR2010', 366832215.189578]"
"['TTO', None, 'YR2023', None]"
"['TTO', 1531044, 'YR2022', 30053575132.142]"
"['TTO', 1525663, 'YR2021', 24496505940.6673]"
"['TTO', 1518147, 'YR2020', 20807571314.3043]"
"['TTO', 1519955, 'YR2019', 23775754304.6652]"
"['TTO', 1504709, 'YR2018', 24569079488.3913]"
"['TTO', 1478607, 'YR2017', 24040299977.8745]"
"['TTO', 1469330, 'YR2016', 23713671528.1421]"
"['TTO', 1460177, 'YR2015', 27026080986.578]"
"['TTO', 1450661, 'YR2014', 29699968760.7278]"
"['TTO', 1440729, 'YR2013', 28709988700.2142]"
"['TTO', 1430377, 'YR2012', 27334581560.2837]"
"['TTO', 1420020, 'YR2011', 25433011405.3017]"
"['TTO', 1410296, 'YR2010', 22157948396.2042]"
"['TUN', None, 'YR2023', None]"
"['TUN', 12356117, 'YR2022', 46303552449.3542]"
"['TUN', 12262946, 'YR2021', 46687293140.3377]"
"['TUN', 12161723, 'YR2020', 42538289933.2162]"
"['TUN', 12049314, 'YR2019', 41905540184.424]"
"['TUN', 11933041, 'YR2018', 42686580020.8322]"
"['TUN', 11811443, 'YR2017', 42163530590.9462]"
"['TUN', 11685667, 'YR2016', 44360072680.4476]"
"['TUN', 11557779, 'YR2015', 45779494041.9295]"
"['TUN', 11428948, 'YR2014', 50271812920.612]"
"['TUN', 11300284, 'YR2013', 48685446413.953]"
"['TUN', 11174383, 'YR2012', 47311401812.6733]"
"['TUN', 11032528, 'YR2011', 48123325825.0739]"
"['TUN', 10895063, 'YR2010', 46206091937.9628]"
"['TUR', None, 'YR2023', None]"
"['TUR', 84979913, 'YR2022', 907118435952.688]"
"['TUR', 84147318, 'YR2021', 819865253669.661]"
"['TUR', 83384680, 'YR2020', 720338498174.744]"
"['TUR', 82579440, 'YR2019', 761005946788.221]"
"['TUR', 81407204, 'YR2018', 778972199727.859]"
"['TUR', 80312698, 'YR2017', 858988492853.742]"
"['TUR', 79277962, 'YR2016', 869682881593.041]"
"['TUR', 78218479, 'YR2015', 864313810469.009]"
"['TUR', 77181884, 'YR2014', 938934609296.966]"
"['TUR', 76147624, 'YR2013', 957799120008.32]"
"['TUR', 75175827, 'YR2012', 880555885492.269]"
"['TUR', 74223629, 'YR2011', 838785289694.35]"
"['TUR', 73142150, 'YR2010', 776967266305.53]"
"['TKM', None, 'YR2023', None]"
"['TKM', 6430770, 'YR2022', 56542857142.8571]"
"['TKM', 6341855, 'YR2021', 50007428571.4286]"
"['TKM', 6250438, 'YR2020', 45818000000]"
"['TKM', 6158420, 'YR2019', 45232857142.8571]"
"['TKM', 6065066, 'YR2018', 40765428571.4286]"
"['TKM', 5968383, 'YR2017', 37926285714.2857]"
"['TKM', 5868561, 'YR2016', 36169428571.4286]"
"['TKM', 5766431, 'YR2015', 35799714285.7143]"
"['TKM', 5663152, 'YR2014', 43524210526.3158]"
"['TKM', 5560095, 'YR2013', 39197543859.6491]"
"['TKM', 5458682, 'YR2012', 35164210526.3158]"
"['TKM', 5360811, 'YR2011', 29233333333.3333]"
"['TKM', 5267970, 'YR2010', 22583157894.7368]"
"['UGA', None, 'YR2023', None]"
"['UGA', 47249585, 'YR2022', 45567304608.4764]"
"['UGA', 45853778, 'YR2021', 40510241365.8914]"
"['UGA', 44404611, 'YR2020', 37605430214.3519]"
"['UGA', 42949080, 'YR2019', 35348155095.4215]"
"['UGA', 41515395, 'YR2018', 32927025619.6795]"
"['UGA', 40127085, 'YR2017', 30744473841.424]"
"['UGA', 38748299, 'YR2016', 29203988696.2626]"
"['UGA', 37477356, 'YR2015', 32387183730.1002]"
"['UGA', 36336539, 'YR2014', 32612397257.4458]"
"['UGA', 35273570, 'YR2013', 28915786516.6123]"
"['UGA', 34273295, 'YR2012', 27305915910.7877]"
"['UGA', 33295738, 'YR2011', 27871725241.4723]"
"['UGA', 32341728, 'YR2010', 26673441430.7857]"
"['UKR', None, 'YR2023', None]"
"['UKR', 38000000, 'YR2022', 160502737251.047]"
"['UKR', 43822901, 'YR2021', 199765859570.935]"
"['UKR', 44132049, 'YR2020', 156617722013.342]"
"['UKR', 44386203, 'YR2019', 153883047509.577]"
"['UKR', 44622518, 'YR2018', 130891088293.55]"
"['UKR', 44831135, 'YR2017', 112090505081.739]"
"['UKR', 45004673, 'YR2016', 93355869403.9223]"
"['UKR', 45154036, 'YR2015', 91030967789.0717]"
"['UKR', 45272155, 'YR2014', 133503871861.723]"
"['UKR', 45489648, 'YR2013', 190498811460.028]"
"['UKR', 45593342, 'YR2012', 182591753827.949]"
"['UKR', 45706086, 'YR2011', 169333835201.554]"
"['UKR', 45870741, 'YR2010', 141209170427.233]"
"['GBR', None, 'YR2023', None]"
"['GBR', 66971395, 'YR2022', 3089072722400.14]"
"['GBR', 67026292, 'YR2021', 3141506156618.7]"
"['GBR', 67081234, 'YR2020', 2697806592293.86]"
"['GBR', 66836327, 'YR2019', 2851407164907.81]"
"['GBR', 66460344, 'YR2018', 2871340347581.79]"
"['GBR', 66058859, 'YR2017', 2680148052335.3]"
"['GBR', 65611593, 'YR2016', 2689106566899.61]"
"['GBR', 65116219, 'YR2015', 2927911140916.73]"
"['GBR', 64602298, 'YR2014', 3064708247921.43]"
"['GBR', 64128273, 'YR2013', 2784853502534.29]"
"['GBR', 63700215, 'YR2012', 2707089726614.64]"
"['GBR', 63258810, 'YR2011', 2663805834828.07]"
"['GBR', 62766365, 'YR2010', 2485482596184.71]"
"['USA', None, 'YR2023', None]"
"['USA', 333287557, 'YR2022', 25439700000000]"
"['USA', 332031554, 'YR2021', 23315080560000]"
"['USA', 331511512, 'YR2020', 21060473613000]"
"['USA', 328329953, 'YR2019', 21380976119000]"
"['USA', 326838199, 'YR2018', 20533057312000]"
"['USA', 325122128, 'YR2017', 19477336549000]"
"['USA', 323071755, 'YR2016', 18695110842000]"
"['USA', 320738994, 'YR2015', 18206020741000]"
"['USA', 318386329, 'YR2014', 17550680174000]"
"['USA', 316059947, 'YR2013', 16843190993000]"
"['USA', 313877662, 'YR2012', 16253972230000]"
"['USA', 311583481, 'YR2011', 15599728123000]"
"['USA', 309327143, 'YR2010', 15048964444000]"
"['URY', None, 'YR2023', None]"
"['URY', 3422794, 'YR2022', 71177146197.4951]"
"['URY', 3426260, 'YR2021', 61412268248.9461]"
"['URY', 3429086, 'YR2020', 53666908053.7655]"
"['URY', 3428409, 'YR2019', 62048585618.505]"
"['URY', 3427042, 'YR2018', 65203071817.9812]"
"['URY', 3422200, 'YR2017', 65006047680.3225]"
"['URY', 3413766, 'YR2016', 57480788380.312]"
"['URY', 3402818, 'YR2015', 57680327998.6689]"
"['URY', 3391662, 'YR2014', 61496186973.902]"
"['URY', 3381180, 'YR2013', 61337621933.7857]"
"['URY', 3371133, 'YR2012', 54232266358.7811]"
"['URY', 3361637, 'YR2011', 50342406067.0777]"
"['URY', 3352651, 'YR2010', 41950361211.9581]"
"['UZB', None, 'YR2023', None]"
"['UZB', 35648100, 'YR2022', 80391853887.4049]"
"['UZB', 34915100, 'YR2021', 69600614987.3509]"
"['UZB', 34232050, 'YR2020', 60224701296.7885]"
"['UZB', 33580350, 'YR2019', 60283503705.3907]"
"['UZB', 32956100, 'YR2018', 52870108217.2949]"
"['UZB', 32388600, 'YR2017', 62081322740.0162]"
"['UZB', 31847900, 'YR2016', 86138288632.5513]"
"['UZB', 31298900, 'YR2015', 86196264741.8842]"
"['UZB', 30757700, 'YR2014', 80845385816.4497]"
